"Mortality rate age 5-14 (10q5): the probability of dying between exact age 5 and exact age 15, expressed per 1,000 children aged 5",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Country_Name,Country_ISO,Series_Name,Series_Year,Indicator,Sex,Series_Type,Series_Category,Data_Collection_Method,Interval,Reference_Date,Estimates,Standard_Error_of_Estimates,Inclusion,DataCatalogID
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1986.5,3.76,0.23,0,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1987.5,4.12,0.24,0,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1988.5,47.94,0.81,0,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,4.07,0.23,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,3.45,0.21,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,2.43,0.18,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,2.63,0.18,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,2.9,0.2,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,2.37,0.18,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,2.52,0.18,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,1.95,0.17,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,1.97,0.17,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,2.02,0.18,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,1.71,0.18,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,1.9,0.2,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,1.43,0.18,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,1.63,0.19,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,1.93,0.22,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,1.89,0.22,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2005.5,1.89,0.23,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2006.5,1.78,0.22,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2007.5,2.21,0.25,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2008.5,1.62,0.21,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2009.5,2.26,0.25,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2010.5,2.27,0.24,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2011.5,2.22,0.26,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2012.5,2.12,0.24,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2013.5,2.16,0.24,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2014.5,1.81,0.21,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2015.5,2.35,0.24,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2016.5,2.12,0.23,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2017.5,1.8,0.21,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2018.5,1.71,0.2,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2019.5,1.97,0.21,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2020.5,1.68,0.2,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2021.5,2.1,0.23,1,439
Armenia,ARM,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2022.5,2.14,0.24,1,439
Armenia,ARM,Demographic and Health Survey,2016,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,2009.9,1.47,0.68,0,5806
Armenia,ARM,Demographic and Health Survey,2010,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,2004.7,1.83,0.65,1,5046
Armenia,ARM,Demographic and Health Survey,2005,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,1999.7,3.64,0.94,1,1843
Armenia,ARM,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,1994.7,5.27,1.1,1,1848
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1950.5,6.97,0.21,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1951.5,6.6,0.19,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1952.5,5.89,0.18,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1953.5,5.86,0.18,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1954.5,5.4,0.17,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1955.5,5.05,0.16,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1956.5,4.61,0.15,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1957.5,4.73,0.15,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1958.5,4.47,0.15,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1959.5,4.45,0.15,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1960.5,4.45,0.15,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1961.5,4.23,0.14,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1962.5,4.05,0.14,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1963.5,4.08,0.13,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1964.5,4.45,0.14,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1965.5,3.92,0.13,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1966.5,3.87,0.13,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1967.5,3.54,0.12,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1968.5,4,0.13,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1969.5,3.95,0.13,0,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1970.5,3.84,0.13,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1971.5,3.69,0.12,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1972.5,3.6,0.12,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1973.5,3.54,0.12,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1974.5,3.62,0.12,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1975.5,3.12,0.11,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1976.5,3.21,0.11,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1977.5,3.18,0.11,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1978.5,2.8,0.11,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1979.5,2.71,0.11,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1980.5,2.78,0.11,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1981.5,2.54,0.1,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1982.5,2.66,0.11,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1983.5,2.37,0.1,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1984.5,2.34,0.1,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1985.5,2.35,0.1,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1986.5,2.23,0.1,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1987.5,1.98,0.09,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1988.5,2.09,0.09,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,2.06,0.09,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,1.8,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,1.78,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,1.71,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,1.67,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,1.74,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,1.71,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,1.67,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,1.5,0.08,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,1.41,0.07,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,1.36,0.07,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,1.42,0.07,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,1.22,0.07,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,1.3,0.07,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,1.11,0.07,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,1.14,0.07,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2005.5,1.04,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2006.5,1.02,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2007.5,1.02,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2008.5,0.97,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2009.5,1.03,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2010.5,1.01,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2011.5,1,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2012.5,0.96,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2013.5,0.95,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2014.5,0.9,0.05,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2015.5,0.95,0.06,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2016.5,0.83,0.05,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2017.5,0.87,0.05,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2018.5,0.78,0.05,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2019.5,0.81,0.05,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2020.5,0.7,0.05,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2021.5,0.84,0.05,1,435
Australia,AUS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2022.5,0.89,0.05,1,435
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1950.5,7.65,0.29,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1951.5,7.26,0.28,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1952.5,6.1,0.23,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1953.5,5.91,0.23,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1954.5,6.11,0.25,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1955.5,6.27,0.25,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1956.5,5.15,0.23,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1957.5,6.43,0.26,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1958.5,5.25,0.23,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1959.5,5.27,0.23,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1960.5,4.61,0.21,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1961.5,4.61,0.2,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1962.5,4.49,0.2,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1963.5,4.34,0.19,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1964.5,4.72,0.2,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1965.5,4.51,0.19,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1966.5,4.52,0.19,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1967.5,4.44,0.19,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1968.5,4.46,0.18,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1969.5,4.65,0.19,0,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1970.5,4.56,0.19,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1971.5,4.39,0.19,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1972.5,4.33,0.19,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1973.5,3.94,0.18,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1974.5,3.68,0.18,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1975.5,3.86,0.19,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1976.5,3.23,0.17,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1977.5,3.09,0.17,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1978.5,2.71,0.17,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1979.5,3.11,0.18,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1980.5,3.13,0.19,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1981.5,2.6,0.17,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1982.5,2.68,0.18,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1983.5,2.64,0.18,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1984.5,2.52,0.17,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1985.5,2.22,0.16,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1986.5,2.15,0.15,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1987.5,2.02,0.15,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1988.5,1.96,0.15,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,2,0.15,1,436
Austria,AUT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,1.65,0.14,1,436
